Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-02-01T00:00:00.000000,1370.0,40,1330,503.0,3.0,29.0,56471.0,28199.0,1661701.0,922578.0,6376.0,2265.0,40989.0,23366.0,37.0,2040.0,44134.0,1960.0,32924.78644659881
2021-02-02T00:00:00.000000,1282.0,28,1254,374.0,5.0,18.0,67583.0,42712.0,1478656.0,801736.0,15403.0,9312.0,37123.0,21925.0,22.0,1796.0,28563.0,1985.0,34596.64532153329
2021-02-03T00:00:00.000000,1483.0,35,1448,396.0,4.0,19.0,68376.0,40343.0,1728648.0,994313.0,3322.0,1050.0,45567.0,26150.0,23.0,2223.0,21941.0,2401.0,43835.22151411541
2021-02-04T00:00:00.000000,1533.0,34,1493,414.0,4.0,24.0,57988.0,35433.0,1880476.0,1059146.0,6584.0,3091.0,42318.0,26557.0,40.0,2079.0,49800.0,2338.0,45541.939581631006
2021-02-05T00:00:00.000000,1434.0,22,1412,584.0,1.0,17.0,49484.0,28375.0,1771415.0,983650.0,1958.0,1321.0,44030.0,25394.0,24.0,1978.0,83841.0,2195.0,37178.24179988545
2021-02-06T00:00:00.000000,987.0,21,966,336.0,2.0,17.0,30886.0,9828.0,1219851.0,672502.0,4872.0,1720.0,24240.0,7010.0,25.0,1536.0,34721.0,1433.0,29136.008409145103
2021-02-07T00:00:00.000000,1076.0,37,1039,355.0,2.0,31.0,74224.0,49871.0,1374519.0,730002.0,5731.0,4958.0,58607.0,39381.0,51.0,1499.0,34443.0,1481.0,30650.914093433697
2021-02-08T00:00:00.000000,2236.0,72,2164,439.0,7.0,55.0,161423.0,107429.0,2558353.0,1414340.0,14379.0,6909.0,116350.0,77079.0,73.0,3327.0,81968.0,3271.0,63609.14444236802
2021-02-09T00:00:00.000000,1639.0,51,1584,468.0,5.0,39.0,106030.0,56278.0,2043208.0,1119491.0,10627.0,7004.0,82627.0,41867.0,67.0,2653.0,129739.0,2370.0,44549.18353338787
2021-02-10T00:00:00.000000,1652.0,59,1590,616.0,6.0,44.0,114144.0,63777.0,1996252.0,1060506.0,9819.0,6563.0,87669.0,49663.0,64.0,2382.0,129023.0,2445.0,41487.354950144305
2021-02-11T00:00:00.000000,1610.0,55,1553,491.0,7.0,40.0,124487.0,88394.0,1870227.0,1066180.0,9416.0,2546.0,105775.0,80456.0,78.0,2487.0,118356.0,2412.0,44050.708604780586
2021-02-12T00:00:00.000000,1444.0,48,1396,474.0,6.0,40.0,76386.0,45339.0,1755506.0,966074.0,11566.0,7988.0,63708.0,36981.0,55.0,2225.0,87336.0,1955.0,38874.49400808985
2021-02-13T00:00:00.000000,976.0,27,949,358.0,0.0,21.0,54999.0,36410.0,1248101.0,678829.0,0.0,0.0,47393.0,31831.0,33.0,1388.0,30010.0,1409.0,25375.784537927124
2021-02-14T00:00:00.000000,1006.0,30,970,355.0,0.0,20.0,60141.0,35525.0,1328255.0,734154.0,0.0,0.0,42590.0,23966.0,34.0,1374.0,24278.0,1340.0,28801.830291040395
2021-02-15T00:00:00.000000,1476.0,45,1429,570.0,5.0,33.0,82403.0,44874.0,1836153.0,1017028.0,13790.0,8057.0,63139.0,34425.0,51.0,2112.0,52612.0,2372.0,38726.47702884651
2021-02-16T00:00:00.000000,1617.0,50,1564,528.0,4.0,36.0,90755.0,47714.0,1947641.0,1066284.0,10465.0,8059.0,60012.0,30628.0,65.0,2552.0,97144.0,2263.0,40944.83355062816
2021-02-17T00:00:00.000000,2311.0,41,2270,538.0,10.0,21.0,72805.0,43672.0,2851573.0,1575243.0,15748.0,8163.0,41503.0,29837.0,25.0,3358.0,24195.0,3569.0,60373.326302883695
2021-02-18T00:00:00.000000,1741.0,47,1694,548.0,4.0,33.0,85697.0,51819.0,2147931.0,1193381.0,6117.0,2714.0,54238.0,29197.0,42.0,2205.0,56597.0,2660.0,47140.86473377665
2021-02-19T00:00:00.000000,1586.0,51,1535,660.0,13.0,24.0,91782.0,50528.0,2003566.0,1173957.0,22668.0,9285.0,40939.0,26949.0,33.0,2458.0,47076.0,2476.0,29586.341121676913
