Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-02-07T00:00:00.000000,5496.0,3125,2371,4560.0,529.0,1376.0,5902843.0,3889707.0,2128695.0,1140193.0,1118180.0,742686.0,2627283.0,1750210.0,2034.0,7764.0,4250190.0,7431.0,94713.96599094727
2021-02-08T00:00:00.000000,8623.0,4873,3750,7019.0,881.0,2125.0,8802118.0,5630168.0,3237298.0,1671796.0,1712264.0,1097346.0,3842166.0,2451105.0,3018.0,10867.0,6137990.0,12229.0,139492.65210930322
2021-02-09T00:00:00.000000,9196.0,5160,4036,7628.0,907.0,2238.0,9135753.0,5791710.0,3345114.0,1666948.0,1808611.0,1161678.0,4033509.0,2568400.0,3349.0,11369.0,7323050.0,12572.0,173323.0246258586
2021-02-10T00:00:00.000000,9276.0,5218,4058,7650.0,934.0,2267.0,9446118.0,6020341.0,3430481.0,1787633.0,1750401.0,1096775.0,3993985.0,2497288.0,3317.0,11350.0,7156065.0,12995.0,142961.59680006353
2021-02-11T00:00:00.000000,9278.0,5264,4013,7698.0,975.0,2313.0,9456495.0,6056097.0,3342127.0,1769602.0,2028232.0,1353913.0,4069563.0,2590623.0,3335.0,11492.0,6385624.0,13024.0,160957.58327047864
2021-02-12T00:00:00.000000,8180.0,4585,3589,6752.0,825.0,1980.0,8045407.0,5027025.0,3149180.0,1646882.0,1700717.0,1105211.0,3376536.0,2076531.0,2884.0,10863.0,6233035.0,11431.0,143462.27533433636
2021-02-13T00:00:00.000000,5176.0,2920,2254,4215.0,477.0,1303.0,5342929.0,3429548.0,1923652.0,1006588.0,974106.0,629375.0,2405743.0,1545334.0,1886.0,7186.0,3817071.0,6941.0,98908.54037992153
2021-02-14T00:00:00.000000,4891.0,2804,2087,4040.0,434.0,1298.0,5235142.0,3389766.0,1749707.0,912264.0,1032813.0,715721.0,2484830.0,1578912.0,1905.0,6404.0,3449382.0,7193.0,90743.42813855135
2021-02-15T00:00:00.000000,7775.0,4479,3296,6512.0,839.0,2011.0,8197836.0,5238348.0,2785756.0,1472501.0,1718344.0,1147132.0,3642541.0,2318958.0,2920.0,9379.0,6171602.0,11396.0,110789.53731704157
2021-02-16T00:00:00.000000,8506.0,4888,3618,7137.0,931.0,2085.0,8998080.0,5864461.0,3193248.0,1726395.0,1898839.0,1238746.0,3796793.0,2473076.0,2940.0,10331.0,6370445.0,12084.0,144730.4527952633
2021-02-17T00:00:00.000000,9237.0,5151,4086,7516.0,922.0,2218.0,9020330.0,5703877.0,3490095.0,1807572.0,1740095.0,1090469.0,4053761.0,2599505.0,3181.0,10945.0,6423230.0,13190.0,170899.2357431748
2021-02-18T00:00:00.000000,9213.0,5305,3908,7705.0,941.0,2303.0,9241291.0,5788960.0,3222110.0,1675839.0,1835476.0,1176511.0,4017918.0,2512494.0,3258.0,10728.0,7109905.0,13008.0,166653.36164870957
2021-02-19T00:00:00.000000,8491.0,4739,3748,7068.0,802.0,2103.0,8467731.0,5306063.0,3145116.0,1674283.0,1670075.0,1073656.0,3704559.0,2335223.0,3029.0,9713.0,5926881.0,11395.0,147121.95300603437
2021-02-20T00:00:00.000000,5645.0,3154,2491,4536.0,515.0,1416.0,5758335.0,3733540.0,2189891.0,1172796.0,1032776.0,660402.0,2578338.0,1662565.0,2057.0,6903.0,4208809.0,7453.0,107281.06800521856
2021-02-21T00:00:00.000000,5047.0,2925,2122,4195.0,500.0,1266.0,5323988.0,3441745.0,1905888.0,988565.0,991007.0,640693.0,2258470.0,1445615.0,1823.0,5998.0,3549989.0,7342.0,87942.80451694257
2021-02-22T00:00:00.000000,8031.0,4686,3341,6767.0,923.0,1993.0,8310455.0,5292350.0,2806274.0,1451026.0,1781203.0,1163896.0,3670276.0,2347725.0,2803.0,9411.0,6085973.0,12021.0,142365.74873584547
2021-02-23T00:00:00.000000,8707.0,4918,3789,7274.0,899.0,2172.0,8890782.0,5717839.0,3052926.0,1564616.0,1858874.0,1220715.0,3911549.0,2545755.0,3124.0,10749.0,6071397.0,12272.0,153191.40991840255
2021-02-24T00:00:00.000000,8888.0,5104,3783,7541.0,970.0,2198.0,8940419.0,5577734.0,3114027.0,1570283.0,1822273.0,1143659.0,3823659.0,2378258.0,3083.0,10790.0,6504651.0,13051.0,145906.329855189
2021-02-25T00:00:00.000000,8860.0,5002,3858,7283.0,983.0,2111.0,9060675.0,5839548.0,3174696.0,1675332.0,2024232.0,1341286.0,3689597.0,2323564.0,3099.0,10939.0,6875834.0,12280.0,141237.72187168206
2021-02-26T00:00:00.000000,8161.0,4510,3651,6601.0,838.0,1954.0,8257428.0,5380515.0,3068272.0,1593914.0,1722982.0,1141020.0,3566217.0,2314103.0,2952.0,10547.0,6501195.0,11302.0,135439.6915577174
2021-02-27T00:00:00.000000,4931.0,2828,2103,4065.0,505.0,1270.0,5218255.0,3425748.0,1922546.0,1066185.0,1049744.0,705291.0,2317669.0,1519243.0,1826.0,5502.0,3302832.0,6821.0,84769.06307561435
2021-02-28T00:00:00.000000,5103.0,2896,2207,4163.0,527.0,1224.0,5232997.0,3420388.0,1803946.0,923303.0,1128296.0,750242.0,2119238.0,1349208.0,1749.0,6604.0,3882688.0,7343.0,90803.42560565753
2021-03-01T00:00:00.000000,8013.0,4739,3274,6715.0,881.0,1983.0,8487948.0,5445378.0,2616498.0,1277544.0,1699128.0,1055197.0,3686121.0,2412100.0,2815.0,9291.0,6315099.0,11676.0,132404.10923475446
2021-03-02T00:00:00.000000,8492.0,4906,3584,7085.0,942.0,2113.0,9169291.0,5984712.0,2967370.0,1556265.0,2031523.0,1350442.0,3975096.0,2603957.0,3020.0,10457.0,6081514.0,12147.0,149558.46251470307
2021-03-03T00:00:00.000000,8726.0,5059,3667,7313.0,998.0,2159.0,8878922.0,5583457.0,2961570.0,1517699.0,1917871.0,1223143.0,3869546.0,2462319.0,3011.0,10113.0,6390368.0,11990.0,142505.21447025513
2021-03-04T00:00:00.000000,8912.0,5136,3776,7413.0,988.0,2143.0,8796629.0,5458159.0,3168200.0,1651698.0,1837530.0,1162672.0,3737245.0,2300729.0,3053.0,11858.0,6827953.0,12657.0,162632.798944233
2021-03-05T00:00:00.000000,8021.0,4516,3501,6707.0,895.0,1936.0,8278387.0,5318947.0,2898464.0,1532071.0,1885932.0,1272425.0,3503493.0,2215950.0,2850.0,10471.0,5545829.0,10940.0,147570.75054674983
2021-03-06T00:00:00.000000,5132.0,2958,2174,4153.0,517.0,1306.0,5501898.0,3581752.0,1822167.0,941962.0,1040624.0,651781.0,2432044.0,1576353.0,1887.0,5798.0,3338385.0,7267.0,106822.74977255469
2021-03-07T00:00:00.000000,5084.0,2939,2145,4186.0,551.0,1220.0,5429344.0,3515930.0,1826693.0,948912.0,1072523.0,690776.0,2347470.0,1519702.0,1716.0,6731.0,3654140.0,7263.0,97731.19108037655
2021-03-08T00:00:00.000000,7887.0,4567,3320,6490.0,907.0,1924.0,8276308.0,5301883.0,2683194.0,1372768.0,1904462.0,1255680.0,3396314.0,2188489.0,2797.0,9523.0,5740284.0,11550.0,143474.1998210014
2021-03-09T00:00:00.000000,8410.0,4796,3613,7149.0,941.0,1988.0,8382243.0,5254603.0,2809244.0,1436693.0,1901253.0,1233707.0,3480174.0,2185135.0,2806.0,10734.0,6295501.0,11993.0,142637.66018970901
2021-03-10T00:00:00.000000,8885.0,5063,3820,7417.0,998.0,2143.0,9069736.0,5748674.0,3237726.0,1760425.0,1912159.0,1202592.0,3875482.0,2495639.0,3175.0,10456.0,6641541.0,12352.0,151520.2297537189
